chunk_uuid,content,timestamp,duration
46f2a5e4-c111-4339-9d81-ba887a76777b,"### Nội dung Slide

*   **Ma trận \( p_t \)** đại diện cho một **trường vector**.
*   Hình ảnh minh họa **trường vector** trong không gian hai chiều.
*   **Trường vector** có khả năng thay đổi hướng và độ lớn.
*   **Trường vector** là một **phép biến đổi tuyến tính**.
*   Kích thước của **\( p_t \)** là **D chiều**.

### Lời giảng của Giảng viên

Thế thì cái **\( p_t \)** này của mình nó sẽ có kích thước là **D chiều**. Tại vì ở đây là **D/2**, ở đây là **D**. Như vậy là nó sẽ là **D/2** mà nhân 2 lên, tại vì nó sẽ là một cặp. Mỗi cái này là cho một chỉ số tăng. Ví dụ, đây là 1, 1. Tiếp theo sẽ là 2, 2. Đến đây sẽ là **D/2, D/2**. Thì chúng ta sẽ có tất cả là **D/2** cái cặp như vậy. **D/2** nhân 2 sẽ bằng **D**. Như vậy thì kích thước **output** của cái **positional embedding** này sẽ là một vector **D chiều**.

Ý tiếp theo chúng ta cần đề cập đến ở đây đó là cái chỉ số **Y**. Cái chỉ số **Y** này của mình nó tương ứng là cái **index**, cái **vị trí** của cái từ. Và với việc chúng ta cho cái mẫu số là 10.000 này, nó sẽ giúp cho cái khả năng chúng ta có một cái vị trí này là các **positional embedding** của mình nó không bị lặp lại. Với **Y** của mình chạy từ 0 cho đến 10.000. Tại vì với **Y** chạy từ 0 cho đến 10.000 thì giá trị này nó sẽ là từ 0, rồi nó nhảy lên là 1/10.000, rồi nhảy lên 2/10.000, cho đến 1.

Thì cái việc mà chúng ta đang xem **sin code**, **cos code** này nó sẽ có thêm một cái tác dụng nữa, tức là giúp tránh các giá trị **embedding** này nó trùng nhau. Đó là ý thứ nhất. Ý thứ hai đó là đảm bảo cho **\( p_t \)** nó sẽ đi theo phân bố chuẩn. Các phần tử của **\( p_t \)** tuân theo phân bố chuẩn.

Ở đây là ưu điểm: **Hàm tuần hoàn** cho thấy vị trí tương đối không quan trọng. Tức là gì? Chúng ta hoàn toàn có thể thay một hàm tuần hoàn này bằng một hàm khác. Hàm ý của nó là chúng ta có thể sử dụng cái giá trị của mình nó sẽ là...",20,140
3540be29-f6f3-4413-aede-32566907ec17,"### Nội dung Slide

*   **Biểu diễn vị trí bằng các hàm tuần hoàn (sin/cos)**
    *   Công thức biểu diễn vị trí (positional embedding):
        $p_t = [\sin(t/10000^{2 \cdot d/d}), \cos(t/10000^{2 \cdot d/d}), ..., \sin(t/10000^{2 \cdot d/d^2}), \cos(t/10000^{2 \cdot d/d^2})]$
        *(Lưu ý: Công thức trên Slide có thể là cách biểu diễn rút gọn hoặc có lỗi OCR. Dựa vào ngữ cảnh, công thức chính xác hơn thường có dạng `sin(t / 10000^(2i/d))` và `cos(t / 10000^(2i/d))` với `i` chạy từ 0 đến `d/2 - 1`)*
    *   `t`: Chỉ số vị trí (index) trong chuỗi.
    *   `d`: Chiều của vector embedding.

*   **Ưu điểm:**
    *   Hàm tuần hoàn cho thấy **vị trí tương đối** quan trọng hơn vị trí tuyệt đối.
    *   Có khả năng biểu diễn cho các **chuỗi rất dài**.

*   **Khuyết điểm:**
    *   Vector biểu diễn vị trí là **cố định**, không được **học từ dữ liệu**.

### Lời giảng của Giảng viên

Ở đây, chúng ta có thể sử dụng các hàm tuần hoàn như **sin** và **cos** để biểu diễn vị trí. Thông tin về vị trí tương đối, tức là mối quan hệ giữa các chỉ số như `t`, `t+1`, `t+2`, sẽ không còn quá quan trọng. Thay vì tăng dần đều, hàm tuần hoàn sẽ dao động lên xuống. Điều này khẳng định rằng, nếu hệ thống vẫn hoạt động tốt với hàm tuần hoàn, thì việc vị trí tuyệt đối phải tăng dần cho **positional embedding** là không thực sự cần thiết.

Một ưu điểm nữa là phương pháp này có thể biểu diễn cho các **chuỗi rất dài**. Với giá trị mẫu số là `10000`, khi chỉ số `t` thay đổi, giá trị embedding cũng thay đổi theo. Ngay cả khi `t` vượt quá `10000`, vector embedding vẫn sẽ không lặp lại hoặc trùng nhau một cách dễ dàng, bởi vì không có thêm yếu tố nào khác ảnh hưởng đến sự trùng lặp này.

Tuy nhiên, phương pháp này cũng có những khuyết điểm. **Vector biểu diễn vị trí là cố định**. Với mỗi chỉ số `t` xác định, chúng ta sẽ có một vector embedding `p_t` cố định. Đây là một hàm do chúng ta thiết kế, dựa trên tổ hợp các hàm tuần hoàn, chứ **không phải là một thứ được học từ dữ liệu**. Đây chính là điểm yếu của cách biểu diễn vị trí bằng các hàm sin/cos.

Tiếp theo, chúng ta sẽ xuất hiện thêm một khái niệm mới đó là **Multi-Head Self-Attention**. Trước đây chúng ta đã nói về **Self-Attention**, còn bây giờ chúng ta sẽ đi sâu hơn vào **Multi-Head Self-Attention**. Khái niệm này xuất phát từ góc nhìn rằng...",160,60
97ce7e83-064f-4637-a47b-9f42ba87eee2,"### Nội dung Slide

*   **Biểu diễn vị trí bằng các đường sin (Positional Encoding)**

    *   **Công thức:**
        *   `p_i = [sin(i / 10000^(2*k/d)), cos(i / 10000^(2*k/d)), ..., sin(i / 10000^(2*k/d)), cos(i / 10000^(2*k/d))]`
        *   Trong đó:
            *   `i`: Chỉ số của từ trong chuỗi (Index in the sequence)
            *   `d`: Kích thước của vector biểu diễn (Dimension)
            *   `k`: Chỉ số chiều của vector (từ 0 đến d/2 - 1)

    *   **Ưu điểm:**
        *   Hàm tuần hoàn cho thấy **vị trí tuyệt đối không quan trọng**.
        *   Có thể biểu diễn được các chuỗi rất dài.

    *   **Khuyết điểm:**
        *   Vector biểu diễn vị trí có định, **không học từ dữ liệu**.

### Lời giảng của Giảng viên

Và thậm chí là cho đến khi `i` (chỉ số vị trí) chạm được đến 10000 và vượt qua khoảng 10000, thì cái giá trị này của mình nó cũng sẽ không lặp lại, không trùng nhau. Tại vì để trùng thì nó sẽ phải có thêm một đại lượng là `pi` nữa. Còn ở đây là không có `pi` vào, nên khả năng nó trùng là rất thấp.

Và đương nhiên, nó cũng sẽ có một số khuyết điểm như chúng ta thấy ở đây. Cái vector **positional encoding** này là một vector cố định. Với một chỉ số `i` cố định, chúng ta sẽ có một vector biểu diễn vị trí cố định. Và cái này là một hàm do chúng ta thiết kế, là tổ hợp của các hàm tuần hoàn, chứ không phải học từ dữ liệu. Nó không học được từ dữ liệu. Thì đây chính là cái điểm yếu của cách biểu diễn vị trí dưới dạng các đường sin.

Và ở đây, chúng ta sẽ xuất hiện thêm một khái niệm nữa, đó là **Multi-Head Self-Attention**. Trước đây thì là Self-Attention, còn bây giờ chúng ta sẽ là Multi-Head Self-Attention. Thì ở đây, nó xuất phát từ một góc nhìn đó là một từ...",220,80
c9e799a7-82ab-4e48-a806-e85a36ef08b7,"### Nội dung Slide

*   **Multi-head Self-Attention**

    *   Một từ trong câu có thể mang nhiều mối quan hệ khác nhau.
    *   **Self-attention** được thực hiện nhiều lần, mỗi lần tập trung vào một mối quan hệ, sau đó các kết quả được kết hợp lại.
    *   **Ví dụ:** ""Tôi có hẹn với Bảo, nhưng anh ấy nhắn đến muộn.""
        *   Từ ""anh ấy"" vừa tham chiếu đến ""Bảo"", vừa là chủ thể của hành động ""nhắn tin"".

### Lời giảng của Giảng viên

Xuất phát từ góc nhìn rằng **một từ** trong câu có thể mang **nhiều mối quan hệ** khác nhau. Do đó, chúng ta sẽ thực hiện **self-attention** nhiều lần. Mỗi lần thực hiện **self-attention** sẽ tập trung vào một mối quan hệ cụ thể của từ đó trong câu. Sau đó, chúng ta sẽ **kết hợp các kết quả** này lại với nhau.

Lấy ví dụ: ""Tôi có hẹn với Bảo, nhưng anh ấy nhắn đến muộn."" Ở đây, từ ""anh ấy"" có hai mối quan hệ:
1.  Tham chiếu đến **""Bảo""** (người được hẹn).
2.  Là chủ thể của hành động **""nhắn tin""**.

Như vậy, một từ có thể có nhiều mối quan hệ trong câu. Vì vậy, thay vì sử dụng **single head attention**, chúng ta sẽ sử dụng **multi-head attention**.

Về mặt ký hiệu, chúng ta vẫn có **V (Value), K (Key), và Q (Query)**. Chúng ta đưa qua một phép biến đổi **linear** (nhân tuyến tính). Sau đó, thực hiện **scaled dot-product attention**. Cuối cùng, chúng ta lại nhân với một phép biến đổi **linear** để tính ra **attention output** tổng hợp.

Đây chính là kiến trúc của **multi-head self-attention**. Mỗi **head** (đầu) sẽ tập trung vào một khía cạnh khác nhau của thông tin trong câu. Sau đó, chúng ta **concatenate** (ghép nối) kết quả từ các **head** này lại với nhau, và cuối cùng thực hiện một phép biến đổi **linear** để tổng hợp thông tin. Điều này được gọi là **multi-head self-attention**.",300,140
3d66f99f-e573-4c45-ad64-1abcc8e6ba5f,"### Nội dung Slide

*   **Multi-head Self-Attention**: Một cơ chế cho phép mô hình xem xét các mối quan hệ khác nhau của một từ trong câu cùng một lúc.
*   **Nguyên lý hoạt động**:
    *   Thực hiện **self-attention** nhiều lần, mỗi lần tập trung vào một khía cạnh hoặc mối quan hệ khác nhau của từ.
    *   Kết hợp các kết quả từ các lần **self-attention** này để có được biểu diễn phong phú hơn.
*   **Ví dụ**: ""Tôi có hẹn với Bảo, nhưng anh ấy nhắn đến muộn.""
    *   Từ ""anh ấy"" có hai mối quan hệ chính:
        1.  Tham chiếu đến **Bảo** (người có hẹn).
        2.  Là chủ thể của hành động **nhắn tin**.
*   **Mục đích**: Giúp mô hình nắm bắt được nhiều ngữ cảnh và ý nghĩa phức tạp của từ trong câu.

### Lời giảng của Giảng viên

Nó được gọi là **multi-head self-attention**. Trong cơ chế **self-attention** thông thường, chúng ta chỉ có các ma trận **Q**, **K**, và **V**. Tuy nhiên, với **multi-head self-attention**, chúng ta có nhiều ""đầu"" (heads), do đó cần có thêm chỉ số **l** để phân biệt.

Mỗi ma trận **Q_l**, **K_l**, **V_l** sẽ có kích thước là **d/h** nhân với **h**, trong đó **h** là tổng số đầu **attention**. Chỉ số **l** sẽ chạy từ 1 đến **h**. Mỗi bộ **Q_l**, **K_l**, **V_l** tương ứng với một **khía cạnh** hoặc một **góc nhìn** khác nhau về mối quan hệ của từ trong câu. Chúng ta sẽ thực hiện phép tính **attention** cho từng khía cạnh này, sau đó kết hợp lại để tạo ra biểu diễn cuối cùng.",440,20
d857e597-a828-4570-b290-25c82b54e195,"### Nội dung Slide
*   **Multi-head Self-Attention** - Công thức
    *   Đặt **Q_l**, **K_l**, **V_l** ∈ ℝ^(d×h), trong đó **d** là số chiều của embedding, **h** là số **head attention**.
    *   **output_l** = softmax(**Q_l K_l^T** / √d_k) * **V_l** ∈ ℝ^(d/h)
    *   **Output** của tất cả các đầu attention:
        *   **output** = [**output_1**; **output_2**; ...; **output_h**]
    *   Mỗi đầu **attention** là một ""góc nhìn"" khác nhau về mối quan hệ trong dữ liệu.

### Lời giảng của Giảng viên
Đó là lý do tại sao chúng ta gọi nó là **Multi-head Self-Attention**. Với **Multi-head Self-Attention**, chúng ta sẽ có công thức như sau:

Trong **Self-Attention** thông thường, chúng ta chỉ có các ma trận **Q**, **K**, và **V**. Tuy nhiên, khi có nhiều **head**, chúng ta cần thêm chỉ số **l** ở dưới để phân biệt.

*   Các ma trận **Q_l**, **K_l**, **V_l** sẽ có kích thước là **d/h** (số chiều của embedding chia cho số head).
*   Chỉ số **l** sẽ chạy từ **1** đến **h**, với **h** là tổng số **head attention**.
*   Mỗi bộ **Q_l**, **K_l**, **V_l** tương ứng với một **head attention**, đại diện cho một khía cạnh phân tích khác nhau.
*   Trong ví dụ này, chúng ta có **h = 3** head attention.
*   Chỉ số **l** sẽ lần lượt là **1**, **2**, và **3**.
*   Mỗi **head attention** sẽ cung cấp một **góc nhìn** riêng biệt về mối quan hệ trong dữ liệu.",460,40
4fbf6436-7917-42ac-b3fd-ebf96c718d43,"### Nội dung Slide

*   **Multi-head Self-Attention** là một cơ chế cho phép mô hình **phân tích mối quan hệ** giữa các phần tử trong một chuỗi dữ liệu.
*   Mỗi **""head""** (đầu attention) cung cấp một **""góc nhìn""** khác nhau về dữ liệu.

### Lời giảng của Giảng viên

Bộ các tham số cho phép biến đổi tuyến tính ở đây. Ở đây có 3 head, tức là **H = 3**. Số chỉ số L chạy từ 1 đến 3, tương ứng với từng head: **L=1, L=2, L=3**. Mỗi lát cắt này sẽ có một bộ tham số riêng cần được huấn luyện.

Output của mỗi head (đầu attention) được tính như sau:
*   **Output_l = softmax(X * Q_l * K_l^T / √d_k) * X * V_l**
    *   Trong đó:
        *   **Q_l, K_l, V_l** là các ma trận chiếu cho head thứ **l**.
        *   **X** là ma trận đầu vào.
        *   **√d_k** là hệ số tỷ lệ (scaling factor).
    *   Kết quả **output_l** có kích thước **d/h**.
*   Sau đó, kết quả từ tất cả các head sẽ được **ghép nối (concatenate)** lại:
    *   **Output = [output_1; output_2; ...; output_h]**
    *   Ma trận **Y** (trong công thức tiếp theo) có kích thước **d x d** để thực hiện phép nhân cuối cùng, tổng hợp kết quả từ tất cả các head.

Như đã giải thích, mỗi đầu attention đóng vai trò như một ""góc nhìn"" về ngôn ngữ. Đến đây, kiến trúc của mô hình đã tương đối đầy đủ.",500,20
62bbfe4e-4506-4246-8445-686ab4c61f68,"### Nội dung Slide

*   **Multi-head Self-Attention**: Công thức tính toán.
*   Đặt **Q, K, V_l** ∈ ℝ<sup>d×h</sup>, trong đó **h** là số **head attention**, và **l = 1..h**.
*   Output của mỗi head attention:
    `output_l` = softmax(XQ<sub>l</sub>K<sub>l</sub><sup>T</sup> / √d<sub>k</sub>) * XV<sub>l</sub> ∈ ℝ<sup>d/h</sup>
*   Output tổng hợp từ tất cả các head attention:
    `output` = Y[output<sub>1</sub>; output<sub>2</sub>; ...; output<sub>h</sub>], trong đó Y ∈ ℝ<sup>d×d</sup>.
*   Mỗi head attention là một ""góc nhìn"" khác nhau về **ngôn ngữ**.

### Lời giảng của Giảng viên

Như vậy, mỗi **head attention** sẽ có một bộ trọng số, một bộ tham số riêng cần được huấn luyện. Output của mỗi head attention, hay còn gọi là **output_l**, sẽ được tính theo công thức: **softmax** của **X** nhân với **Q<sub>l</sub>**, **K<sub>l</sub>** chuyển vị, chia cho căn bậc hai của **d<sub>k</sub>** (đây chính là **scaled dot-product**), sau đó nhân tiếp với **X** và **V<sub>l</sub>**.

Output này sẽ là một vector có kích thước **d/h**.

Ở bước tổng hợp, chúng ta sẽ ghép nối (concatenate) các output từ tất cả các head lại. Ma trận **Y** của chúng ta sẽ có kích thước **d x d** để thực hiện phép nhân này.

Như đã giải thích ở trên, mỗi **head attention** mang một ""góc nhìn"" khác nhau về **ngôn ngữ**.

Đến đây, kiến trúc **encoder** của chúng ta đã tương đối hoàn chỉnh. Vậy còn kiến trúc **decoder** thì sao?

**Decoder** sẽ thực hiện truy vấn trên tầng đặc trưng được lấy từ **encoder**. Sau khi **encoder** tổng hợp thông tin và tính toán xong, chúng ta sẽ bắt đầu quá trình giải mã cho **decoder**.",520,80
adec2173-f437-49b8-b789-1a0d937f339f,"### Nội dung Slide

*   **Encoder và Decoder**: Hai khái niệm cốt lõi trong **Machine Learning** và **NLP**.
*   **Encoder**:
    *   Mô phỏng cấu trúc ngôn ngữ.
    *   Nhận dữ liệu đầu vào và chuyển đổi thành dạng biểu diễn khác.
    *   Ví dụ: Mô hình hóa từ vựng (**Word2Vec**), mô hình hóa câu (**BERT**).
*   **Decoder**:
    *   Mô phỏng ngôn ngữ.
    *   Nhận dữ liệu và chuyển đổi thành dạng biểu diễn khác.
    *   Ví dụ: Mô hình hóa từ vựng (**Word2Vec**), mô hình hóa câu (**BERT**).
*   Trong **Machine Learning tự động hóa**, **Encoder** và **Decoder** thường được kết hợp:
    *   **Encoder** xử lý và trích xuất đặc trưng từ dữ liệu.
    *   **Decoder** sử dụng các đặc trưng này để tạo ra đầu ra mong muốn.

### Lời giảng của Giảng viên

Mỗi đầu **attention** của chúng ta giống như một **góc nhìn** khác nhau về ngôn ngữ, như đã giải thích trước đó. Đến đây, kiến trúc **Encoder** của chúng ta đã tương đối hoàn chỉnh.

Vậy còn **Decoder** thì sao? **Decoder** sẽ thực hiện truy vấn dựa trên tầng **đặc trưng** được lấy từ **Encoder**. **Encoder** đã tổng hợp và tính toán thông tin. Bây giờ, chúng ta sẽ đi vào tầng thứ 6 để tiếp tục tính toán và bắt đầu quá trình **giải mã** cho **Decoder**.",600,42
55830ab1-c75c-4ae3-ab7e-94855a6312f3,"### Nội dung Slide

*   **CS431 - Các kỹ thuật học sâu và ứng dụng**
*   Bài 05
*   Một số ứng dụng của mạng **CNN**
*   TS. Nguyễn Vinh Tiếp
    *   Giảng viên Khoa Khoa học Máy tính
    *   Thực hiện bởi Trường Đại học Công nghệ Thông tin, ĐHQG-HCM

### Lời giảng của Giảng viên

Trong bài học hôm nay, chúng ta sẽ khảo sát một số ứng dụng của mạng **CNN** trong lĩnh vực **xử lý ảnh**. Dưới đây là bốn ứng dụng phổ biến trong lĩnh vực **xử lý ảnh** có sử dụng **Deep Learning** nói chung và **CNN** nói riêng.

Ứng dụng đầu tiên là **phân loại đối tượng**. Đây có vẻ là một trong những bài toán khởi nguồn cho mạng **CNN** trong **Deep Learning**. Đầu vào là một **ảnh** chứa đối tượng, và đầu ra là kết quả **phân loại** xem đối tượng trong ảnh thuộc lớp nào.",0,20
cee5eccf-b29b-4475-853d-08af68a65308,"### Nội dung Slide

*   **CS431 - Các kỹ thuật học sâu và ứng dụng**
*   **Bài 05: Một số ứng dụng của mạng CNN**
*   **Giảng viên:** TS. Nguyễn Vinh Tiếp
*   **Khoa:** Khoa học Máy tính
*   **Thực hiện bởi:** Trường Đại học Công nghệ Thông tin, ĐHQG-HCM

### Lời giảng của Giảng viên

Rồi, trong bài hôm nay, chúng ta sẽ khảo sát một số ứng dụng của mạng **CNN** trong lĩnh vực **xử lý ảnh**. Dưới đây là 4 ứng dụng phổ biến trong lĩnh vực xử lý ảnh có sử dụng **Deep Learning** nói chung và **CNN** nói riêng.

Đầu tiên, đó chính là **phân loại đối tượng (Object Classification)**. Đây có vẻ là một trong những bài toán khởi nguồn cho mạng **CNN** và **Deep Learning**. Đầu vào của chúng ta sẽ là ảnh của một đối tượng, và đầu ra, chúng ta cần phân loại xem đối tượng trong ảnh đầu vào này thuộc lớp nào.

Với giả định rằng tấm ảnh chỉ chứa duy nhất một đối tượng, đầu ra của chúng ta sẽ chỉ có duy nhất một đáp án. Đây chính là bài toán phân loại đối tượng. Kiến trúc của mạng **CNN** cho bài toán này bao gồm hai thành phần chính:

1.  Thành phần **trích xuất đặc trưng (Feature Learning)**: Bao gồm các mô-đun như **convolution**, **ReLU**, và **pooling**.
2.  Thành phần **phân lớp (Classification)**: Bao gồm các phép biến đổi như **fully connected** và **softmax**.

Đây là kiến trúc cơ bản của mạng **CNN**. Ngoài bài toán **phân loại đối tượng (Object Classification)** mà chúng ta vừa tìm hiểu, chúng ta còn có một chủ đề liên quan cũng là phân loại đối tượng.",20,20
1bc99c0a-f974-4804-ba74-c10b199d5703,"### Nội dung Slide

*   **Kiến trúc mạng CNN cơ bản**
    *   Đầu vào: Ảnh đối tượng (ví dụ: ảnh xe hơi)
    *   Các lớp xử lý: **Convolution + RELU**, **Pooling**, **Convolution + RELU**, **Pooling**
    *   Các lớp **Fully Connected**
    *   Đầu ra: Phân loại đối tượng (ví dụ: ""xe hơi"", ""xe tải"", ""xe van"", ""xe đạp"", ""không xác định"")

### Lời giảng của Giảng viên

Đây có vẻ là một trong những bài toán khởi nguồn cho mạng **CNN** trong **Deep Learning**. Đầu vào của chúng ta là ảnh của một đối tượng, và đầu ra là việc phân loại xem đối tượng trong ảnh thuộc lớp nào. Với giả định rằng ảnh chỉ chứa duy nhất một đối tượng, đầu ra của chúng ta sẽ chỉ có một đáp án duy nhất. Đây chính là bài toán **phân loại đối tượng** (object classification).

Kiến trúc của mạng CNN cho bài toán này bao gồm hai thành phần chính:
1.  Thành phần **học đặc trưng** (feature learning): Bao gồm các mô-đun **convolution**, **ReLU** và **pooling**.
2.  Thành phần **phân lớp** (classification): Bao gồm các phép biến đổi **fully connected** và **softmax**.

Đây là kiến trúc cơ bản của mạng CNN. Ngoài bài toán phân loại đối tượng mà chúng ta vừa tìm hiểu, chúng ta sẽ còn một chủ đề khác cũng về phân loại đối tượng, đó là phân loại đối tượng ở cấp độ **fine-grained**.",40,80
638da880-4587-43d7-a322-e8af364cd087,"### Nội dung Slide
*   **Phân loại đối tượng chi tiết** (Fine-grained object classification)

### Lời giảng của Giảng viên
Ngoài bài toán **object classification** mà chúng ta vừa tìm hiểu, chúng ta còn có một chủ đề khác cũng liên quan đến phân loại đối tượng, đó là **phân loại đối tượng chi tiết** (fine-grained object classification).

""Fine-grained"" có nghĩa là ""mịn"" hoặc ""chi tiết"". Vậy nó có nghĩa là gì? Ví dụ, trước đây chúng ta chỉ phân biệt các lớp chung chung như hoa, cây cối, chó, mèo. Nhưng giờ đây, trong mỗi lớp đó lại có rất nhiều loài khác nhau. Ví dụ, trong các loài hoa, có hoa nhài, hoa huệ, hoa hồng. Thậm chí, trong hoa hồng hay hoa cúc cũng có rất nhiều giống khác nhau. Đây chính là **fine-grained object classification**.

Trong hình ảnh minh họa là bộ dữ liệu **passport flower dataset**. Tương tự, với bài toán phân loại xe, cũng có rất nhiều loại xe khác nhau.",120,20
2c4304ab-1664-4e22-81de-36e3ef9c0f7d,"### Nội dung Slide

*   **Fine-grained object classification**
    *   Phân biệt các lớp đối tượng chi tiết hơn.
    *   Ví dụ:
        *   Các loài hoa (hoa lài, hoa huệ, hoa hồng, hoa cúc) và các giống hoa trong cùng một loài.
        *   Các loại xe (hạng A, B, C) và các đời xe trong cùng một hãng.
    *   Các bộ dataset tiêu biểu:
        *   **Stanford Flower Dataset**
        *   **Stanford Car Dataset**
    *   Ứng dụng trong nhận dạng khuôn mặt (**face recognition**).

### Lời giảng của Giảng viên

Nghĩa là sao? Ví dụ trước đây, chúng ta chỉ phân biệt các lớp đối tượng ở mức độ rộng như là hoa, cây cối, chó, mèo, v.v. Nhưng bây giờ, trong các loài hoa, có rất nhiều loài thuộc các chi, các nhánh khác nhau trong giới sinh vật. Ví dụ, chúng ta có hoa lài, hoa huệ, hoa hồng. Thậm chí, ngay trong hoa hồng cũng có rất nhiều giống. Tương tự, hoa cúc cũng có nhiều loại. Đây chính là bài toán **fine-grained object classification**.

Như trên hình, chúng ta có ví dụ thuộc bộ dataset **Stanford Flower Dataset**. Tương tự, đối với bài toán phân loại xe, có rất nhiều loại xe khác nhau. Thậm chí, trong cùng một hãng xe, chúng ta có nhiều dòng xe như hạng A, hạng B, hạng C, v.v. Và ứng với từng hạng, lại có các đời xe khác nhau. Bộ dataset **Stanford Car Dataset** được thu thập để phân loại các loại xe, các dòng xe từ xưa đến nay. Ngoài ra, còn có bài toán phân loại đối tượng dạng mịn khác, đó là **face recognition**. Trước đây, chúng ta chỉ cần phát hiện khuôn mặt (**detect face**), tức là so sánh gương mặt với các bộ phận khác trên cơ thể.",140,40
fd0e78dd-c469-4f57-94c4-5de55465af79,"### Nội dung Slide
*   **Fine-grained object classification**
    *   Phân biệt các đối tượng với độ chi tiết cao.
    *   Ví dụ:
        *   Các loài hoa khác nhau (hoa lài, hoa huệ, hoa hồng, hoa cúc).
        *   Các giống xe khác nhau (hạng A, B, C; các đời xe).
    *   **Dataset tiêu biểu:**
        *   **Pascal Flower Dataset** (cho hoa).
        *   **Stanford Car Dataset** (cho xe).

### Lời giảng của Giảng viên
Và trong hình ảnh minh họa này, chúng ta có **Pascal Flower Dataset**, chuyên dùng cho bài toán phân loại hoa. Tương tự như vậy, với bài toán phân loại xe, có rất nhiều loại xe khác nhau. Thậm chí, cùng một hãng xe cũng có nhiều dòng xe, phân theo hạng (hạng A, B, C...) và từng đời xe. **Stanford Car Dataset** là một bộ dữ liệu phổ biến để thu thập và phân loại các loại xe này.

Ngoài ra, còn có một bài toán phân loại đối tượng **fine-grained** khác, đó là **Face Recognition** (Nhận dạng khuôn mặt). Trước đây, chúng ta chỉ cần **detect face** (phát hiện khuôn mặt) hoặc so sánh khuôn mặt với các bộ phận khác trên cơ thể như tay, chân, hoặc với các đối tượng khác như xe, cây. Tuy nhiên, trong nội bộ khuôn mặt, có rất nhiều đặc điểm nhận dạng riêng biệt. Mục tiêu của chúng ta là phân biệt được những đặc điểm này, ví dụ như phân biệt người A với người B. Đó chính là bài toán **Face Recognition**. Ở đây, chúng ta sẽ có một bộ dataset...",180,40
f1465a4b-0f86-4929-bf6b-abec0d960665,"### Nội dung Slide

*   **Face recognition** (Nhận diện khuôn mặt)
    *   Phân biệt các **định danh** (identifiers) trong cùng một lớp đối tượng (ví dụ: các cá nhân khác nhau).
    *   Mục tiêu: Phân biệt **định danh số 1** với **định danh số 2**.

### Lời giảng của Giảng viên

Trước đây, chúng ta chỉ cần **detect** (phát hiện) đối tượng. Ví dụ, so sánh một khuôn mặt với các bộ phận khác trên cơ thể, như tay, chân, hoặc với các đối tượng khác như xe cộ, cây cối.

Tuy nhiên, trong phạm vi của một đối tượng cụ thể là khuôn mặt, chúng ta có rất nhiều **định danh** khác nhau, tức là có nhiều cá nhân khác nhau. Mục tiêu của bài toán **face recognition** (nhận diện khuôn mặt) là phân biệt được các **định danh** này, ví dụ như phân biệt được người A với người B.

Để thực hiện bài toán này, chúng ta sẽ sử dụng một bộ dataset.",220,40
